Date;Date et heure de restitution;Gare;Code UIC;Nature d'objets;Type d'objets;Type d'enregistrement
2020-09-23T14:09:53+02:00;2020-09-25T13:50:08+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-01T13:31:10+02:00;2020-10-02T17:38:53+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-06T17:14:04+02:00;2020-10-07T16:54:28+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-27T19:04:11+01:00;2020-10-29T16:20:00+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-27T18:37:56+01:00;2020-10-29T17:56:35+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-10T11:09:05+02:00;2020-10-14T13:34:17+02:00;Rennes;87471003;Livre numérique;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-06T19:00:27+02:00;2020-10-09T10:43:14+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-13T11:57:48+02:00;2020-10-13T18:55:26+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-07T13:52:25+02:00;2020-10-13T10:43:52+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-15T15:27:03+02:00;2020-10-08T10:39:20+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-24T14:37:38+02:00;2020-10-08T13:32:33+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-17T14:57:10+02:00;2020-10-01T10:20:56+02:00;Rennes;87471003;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-09-12T11:02:16+02:00;2020-10-01T16:33:41+02:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-09-22T18:09:57+02:00;2020-10-01T11:20:25+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-10-17T09:41:58+02:00;2020-10-20T14:51:26+02:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-02T16:37:50+02:00;2020-10-20T18:03:30+02:00;Rennes;87471003;Bracelet;Bijoux, montres;Objet trouvé
2020-10-02T15:54:42+02:00;2020-10-02T16:39:30+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-06T11:34:33+02:00;2020-10-22T16:28:09+02:00;Rennes;87471003;Autres appareils et accessoires électroniques;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-23T13:14:37+02:00;2020-10-24T11:15:30+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-13T15:38:34+02:00;2020-10-27T16:18:34+01:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-23T16:13:58+02:00;2020-10-10T10:23:38+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-08-20T18:14:21+02:00;2020-08-26T17:16:25+02:00;Rennes;87471003;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-02T15:31:35+02:00;2020-10-13T11:05:54+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-10-13T14:06:03+02:00;2020-10-13T17:53:08+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-08T11:21:48+02:00;2020-08-18T11:25:58+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-01T17:18:58+02:00;2020-10-14T12:39:24+02:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-14T17:43:43+02:00;2020-10-15T13:17:14+02:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-07-21T18:33:56+02:00;2020-08-20T11:05:49+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-11-03T14:39:56+01:00;2020-11-03T18:40:46+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-31T11:01:40+01:00;2020-11-03T13:35:05+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-08T14:55:32+01:00;2020-12-12T10:45:01+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-28T14:47:17+01:00;2020-10-28T18:09:33+01:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-27T17:49:00+01:00;2020-10-29T19:01:25+01:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-04T09:38:32+02:00;2020-10-30T11:27:15+01:00;Rennes;87471003;Chemise à rabat;Livres, articles de papéterie;Objet trouvé
2020-10-13T13:17:03+02:00;2020-10-17T09:36:53+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-26T09:52:13+02:00;2020-10-17T11:11:24+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-10T14:02:25+01:00;2020-08-29T11:55:57+02:00;Rennes;87471003;Foulard, écharpe;Vêtements, chaussures;Objet trouvé
2020-10-20T17:05:11+02:00;2020-10-22T13:11:27+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-11T16:11:03+02:00;2020-10-23T16:45:45+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-15T16:19:42+01:00;2020-12-17T19:03:29+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-08-18T16:54:19+02:00;2020-09-01T12:48:23+02:00;Rennes;87471003;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-01T14:19:03+02:00;2020-09-02T13:45:46+02:00;Rennes;87471003;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-18T15:58:43+01:00;2020-12-22T14:30:15+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-31T11:28:07+01:00;2020-11-03T16:50:47+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-03T13:57:33+01:00;2020-11-04T13:23:39+01:00;Rennes;87471003;Livre numérique;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-13T14:18:21+02:00;2020-11-10T13:26:36+01:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-12-26T09:17:32+01:00;2020-12-26T11:02:43+01:00;Rennes;87471003;Ordinateur, ordinateur portable, notebook protégé (étui, housse,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-11-18T18:49:00+01:00;2020-11-24T17:43:13+01:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-11-18T17:37:34+01:00;2020-11-24T14:16:32+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-23T18:26:48+01:00;2020-12-24T13:49:34+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-29T13:03:45+01:00;2020-12-29T15:19:54+01:00;Rennes;87471003;Autre pièce ou papier personnel;Pièces d'identités et papiers personnels;Objet trouvé
2020-11-12T14:19:26+01:00;2020-12-29T14:59:44+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-12-29T10:42:41+01:00;2020-12-29T17:06:16+01:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-22T18:35:01+01:00;2020-12-29T14:00:30+01:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-29T14:05:09+01:00;2020-12-29T14:21:46+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-15T14:14:49+01:00;2020-12-30T10:43:25+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-10T13:19:34+01:00;2020-12-10T17:02:09+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-04T13:34:54+01:00;2020-12-10T13:39:09+01:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-12-16T13:35:41+01:00;2020-12-16T17:59:52+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-23T16:11:58+01:00;2020-12-30T11:58:50+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-19T14:30:18+02:00;2020-12-19T11:10:08+01:00;Rennes;87471003;Appareil photo, caméscope/caméras et accessoires protégé (sac, sacoche,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-17T17:36:35+02:00;2020-09-17T18:43:54+02:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-25T17:57:39+02:00;2020-09-17T13:25:24+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-16T11:31:50+02:00;2020-09-19T09:56:29+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-24T17:04:55+02:00;2020-09-24T18:09:59+02:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-09-15T13:40:36+02:00;2020-09-25T17:17:54+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-26T11:21:17+02:00;2020-10-01T10:38:00+02:00;Rennes;87471003;Lunettes;Optique;Objet trouvé
2020-09-22T13:12:22+02:00;2020-10-01T11:47:41+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-26T11:54:28+02:00;2020-10-02T10:21:24+02:00;Rennes;87471003;Agenda, calendrier;Livres, articles de papéterie;Objet trouvé
2020-10-01T16:16:39+02:00;2020-10-02T16:35:42+02:00;Rennes;87471003;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-10-03T11:11:43+02:00;2020-10-06T14:27:25+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-07T13:27:37+02:00;2020-10-07T14:29:45+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-25T15:05:01+02:00;2020-10-09T10:53:58+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-10T09:57:09+02:00;2020-10-10T12:05:19+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-13T15:10:33+02:00;2020-10-13T17:55:54+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-07T18:50:58+02:00;2020-10-13T11:27:44+02:00;Rennes;87471003;Trottinette;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-10-14T18:14:21+02:00;2020-10-15T13:38:01+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-10T09:31:15+02:00;2020-10-14T17:22:04+02:00;Rennes;87471003;Sacoche pour ordinateur, photo, vidéo;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-13T13:28:41+02:00;2020-10-15T10:42:42+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-11-03T16:24:58+01:00;2020-11-05T14:44:16+01:00;Rennes;87471003;Lunettes en étui;Optique;Objet trouvé
2020-10-09T14:44:52+02:00;2020-10-17T10:59:18+02:00;Rennes;87471003;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-07-10T17:53:39+02:00;2020-10-17T12:03:42+02:00;Rennes;87471003;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-09-23T17:04:13+02:00;2020-10-20T15:24:52+02:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-17T10:25:35+02:00;2020-10-20T17:43:20+02:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-11-10T15:23:37+01:00;2020-11-12T15:47:33+01:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-20T18:16:06+02:00;2020-10-22T19:08:19+02:00;Rennes;87471003;Lunettes en étui;Optique;Objet trouvé
2020-07-18T10:06:49+02:00;2020-10-22T13:26:01+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-12-24T13:53:40+01:00;2020-12-24T14:16:10+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-10-28T13:35:43+01:00;2020-11-19T16:31:34+01:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-01T12:12:03+02:00;2020-11-24T14:17:20+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-10-22T13:51:58+02:00;2020-10-28T14:34:11+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-27T18:19:54+01:00;2020-10-29T13:04:58+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-20T17:22:16+02:00;2020-10-31T10:23:00+01:00;Rennes;87471003;Autre livre;Livres, articles de papéterie;Objet trouvé
2020-06-17T11:42:58+02:00;2020-11-03T10:32:28+01:00;Rennes;87471003;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-11-04T15:47:25+01:00;2020-11-04T17:20:29+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-04T15:30:45+01:00;2020-11-04T17:24:30+01:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-12-29T11:07:21+01:00;2020-12-29T17:00:03+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-17T14:34:40+02:00;2020-11-06T10:09:05+01:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-11-05T14:18:28+01:00;2020-11-06T13:10:32+01:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-11-12T10:54:39+01:00;2020-11-13T17:05:42+01:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-08-21T14:07:25+02:00;2020-12-08T17:20:23+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-08T13:05:18+01:00;2020-12-11T10:22:48+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-01T16:34:21+02:00;2020-12-12T11:54:42+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-10-16T17:37:57+02:00;2020-11-20T10:29:13+01:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-11-17T17:37:21+01:00;2020-11-24T10:56:48+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-24T14:29:15+01:00;2020-11-27T16:17:16+01:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-11-07T09:43:59+01:00;2020-11-27T18:50:52+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-11-28T10:19:27+01:00;2020-12-02T18:00:54+01:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-24T18:24:46+02:00;2020-12-04T10:46:27+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-12-22T14:58:02+01:00;2020-12-22T15:50:16+01:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-22T13:53:16+01:00;2020-12-22T14:52:04+01:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-02-28T12:10:43+01:00;2020-03-12T15:46:35+01:00;Roanne;87726802;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-15T16:59:41+02:00;2020-11-09T16:31:44+01:00;Roanne;87726802;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-18T16:34:54+01:00;2020-11-24T17:28:01+01:00;Roanne;87726802;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-27T17:08:35+01:00;2020-11-27T17:48:25+01:00;Roanne;87726802;Flûte;Instruments de musique;Objet trouvé
2020-10-29T16:21:08+01:00;2020-10-30T16:42:31+01:00;Roanne;87726802;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-25T15:19:53+01:00;2020-01-27T17:20:24+01:00;Rouen Rive Droite;87411017;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-02T19:22:04+01:00;2020-02-03T15:00:20+01:00;Rouen Rive Droite;87411017;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-30T15:45:49+01:00;2020-02-01T09:26:00+01:00;Rouen Rive Droite;87411017;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-03T19:11:23+01:00;2020-02-06T14:18:08+01:00;Rouen Rive Droite;87411017;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-02-06T06:56:07+01:00;2020-02-07T10:25:15+01:00;Rouen Rive Droite;87411017;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-14T07:57:40+01:00;2020-02-14T18:21:06+01:00;Rouen Rive Droite;87411017;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-01-30T07:25:49+01:00;2020-02-11T10:49:13+01:00;Rouen Rive Droite;87411017;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-02-14T20:14:36+01:00;2020-02-15T12:16:55+01:00;Rouen Rive Droite;87411017;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-02T15:01:02+01:00;2020-02-02T16:22:18+01:00;Rouen Rive Droite;87411017;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-05T09:51:14+01:00;2020-02-05T14:20:57+01:00;Rouen Rive Droite;87411017;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-08T06:54:15+01:00;2020-02-08T09:51:55+01:00;Rouen Rive Droite;87411017;Attaché-case, serviette;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-15T10:34:55+01:00;2020-02-24T15:56:20+01:00;Rouen Rive Droite;87411017;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
